Date,Service Visit,Cinema Name,Address,Contact Details ,Screen No:,Projector Model,Serial No.,Lamp Model & Make,Engineer Visited,Projector Number of hours running:,Lamp Number of hours running:,Reflector,UV filter,Integrator Rod,Cold Mirror,Fold Mirror,Touch Panel,EVB Board,IMCB Board/s,PIB Board,ICP Board,IMB/S Board,Chassis label vs Touch Panel,"LE, LAD and RAD",Level and Color,White,Red,Green,Blue,Black,AC blower and Vane Switch,Extractor Vane Switch,Exhaust CFM,Light Engine 4 fans with LAD fan,Card Cage Top and Bottom fans,Radiator fan and Pump,Connector and hose for the Pump,Security and lamp house lock switch,"Lamp LOC Mechanism X,Y and Z movement",YES1,Yes2,YES3,YES4,YES5,YES6,YES7,YES8,YES9,YES10,YES11,YES12,YES13,YES14,YES15,YES16,YES17,YES18,YES19,YES20,YES21,YES22,YES23,YES24,YES25,YES26,YES27,YES28,LE Status,Current Lamp Hours,AC Status,LE S No, P V N,P V E,N VS E,  fL_B,  fL_A,Content player model,Room,Remark_1,Remark_2,Remark_3,Remark_4,Remark_5,Remark_6,P1,P2,P3,P4,P5,P6,PN1,PN2,PN3,PN4,PN5,PN6,photo,Scope_H,Scope_W,Flat_H,Flat_W,Screen Make,Throw Distance,Gain,x,y,fl,x2,y2,fl2,W2Kx,W4Kx,R2Kx,R4Kx,G2Kx,G4Kx,B2Kx,B4Kx,W2Ky,W4Ky,R2Ky,R4Ky,G2Ky,G4Ky,B2Ky,B4Ky,W2Kfl,W4Kfl,R2Kfl,R4Kfl,G2Kfl,G4Kfl,B2Kfl,B4Kfl,Software Version,Air Pollution Level,HCHO,TVOC,PM 1,PM 2.5,PM 10,Temperature,Humidity,Focus,Intergrator,Any Spot on Screen after PPM,Check Screen cropping - FLAT and SCOPE,Convergence checked,"Channels Checked - Scope, Flat, Alternative",Pixel Defects,Excessive Image Vibration,LiteLOC
"Monday, February 19, 2024",First,PVR INOX Cinema,Grand Mall Velachery Chennai Tamil Nadu,Mr. Balamurugan - 8072187292,1,CP2220,343416012,OSRAM - 3KW DTP,Manoj,39177,32397,-,-,-,-,Alarming - Chipped  off,-,-,-,-,-,-,Mismatch,Replaced,-,Alarming- Colour Spot on unfocused,-,-,-,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,YES,OK,OK,OK,OK,OK,OK,YES,OK,OK,-,-,-,-,-,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,15.3,17.1,GDC IMB,OK,"Service done, working ok.",LE require factory cleaning.,-,-,-,-,Cold Mirror (130x 90) ,-,-,-,-,-,003-001528-01,-,-,-,-,-,https://drive.google.com/drive/folders/13HP0f2w4Vemg1Zi8ksBUE-wjTmFBrmSK,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Monday, February 19, 2024",First,PVR INOX Cinema,Phoenix Marketcity Mall Bengaluru,Mr. Mahadeva - 6362676205,8,CP2220,317518017,OSRAM - 3KW DTP,Satish,60381,46340,-,-,-,-,-,-,-,-,-,-,-,-,Need to be replaced,-,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,OK,-,-,-,-,OK,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,12.8,14.8,GDC IMB,Dusty,"Service done, working ok.",LE/LAD/RAD Filters need to be replaced,LE need to be factory serviced,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1wTEM-A7zKFNdm1wozT7O1gRU1-465gLf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Monday, February 19, 2024",First,PVR INOX Cinema,Phoenix Marketcity Mall Bengaluru,Mr. Mahadeva - 6362676205,9,CP2220,318509001,OSRAM - 3KW DTP,Satish,60228,44602,-,-,-,-,-,-,-,-,-,-,-,-,Need to be replaced,-,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,OK,-,-,-,-,OK,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,19.4,22.7,GDC IMB,OK,"Service done, working ok.",LE/LAD/RAD Filetr need to be replaced,LE need to be factory serviced,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1iFT41JdRzcUF7noK8XZqzzSix2JTtB4H,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Tuesday, February 20, 2024",First,PVR INOX Cinema,Grand Mall Velachery Chennai Tamil Nadu,Mr. Balamurugan - 8072187292,4,CP2220,341136006,OSRAM - 3KW DTP,Manoj,39362,33730,-,-,-,-,-,-,-,-,-,-,-,-,Need to be replaced,-,Alarming- Colour Spot on unfocused,-,-,-,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,OK,-,-,-,-,-,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,19.1,24.6,Doremi DCP2000,OK,"Service done, working ok.",LE require factory cleaning.,Lamp light cover found damaged.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1yl_QdVv_26IaYGxlcwlt2wzn2J9rHE5g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Tuesday, February 20, 2024",First,PVR INOX Cinema,Grand Mall Velachery Chennai Tamil Nadu,Mr. Balamurugan - 8072187292,5,CP2220,341136017,OSRAM - 3KW DTS,Manoj,45303,38303,-,-,-,-,-,-,-,-,-,-,-,Mismatch,Need to be replaced,-,Alarming- Colour Spot on unfocused,-,-,-,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,YES,OK,-,-,-,-,-,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,20.1,24.4,Doremi DCP2000,OK,"Service done, working ok.",LE require factory cleaning.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1eM4wmmeInBHTY_P6RbKyRfxUWdKuMSL6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Tuesday, February 20, 2024",First,PVR INOX Cinema,Phoenix Marketcity Mall Bengaluru,Mr. Mahadeva - 6362676205,2,CP2230,316174019,CDXL - 30,Satish,60295,47637,-,Chipped off from edge,-,-,-,-,-,-,-,-,Top side lock not available,-,Need to be replaced,Need to top-up,Alarming- Colour Spot on unfocused,-,-,-,-,Alarming- AC blower damage,-,-,-,-,-,-,-,-,OK,YES,OK,OK,OK,OK,OK,OK,OK,OK,YES,OK,YES,YES,-,-,-,-,OK,YES,-,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,15.3,17.8,GDC IMB,Dusty,"Service done, working ok.",GDC IMB Top lock missing,LE/LAD/RAD Filetr need to be replaced,AC Blower rubber packing need to be replaced,Cathode lamp duct need to be replaced,LE need to be factory serviced,UV Filter,Lamp Blower AC Fan,-,-,-,-,03-008003-61P,03-000158-61P,-,-,-,-,https://drive.google.com/drive/folders/129YMAMfIsrbbC7aSxfypRKdc2J1zFIcf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Tuesday, February 20, 2024",First,PVR INOX Cinema,Phoenix Marketcity Mall Bengaluru,Mr. Mahadeva - 6362676205,1,CP2220,317195017,CDXL - 30,Satish,57933,44959,-,Chipped off from edge,Need to Replace,Chipped from edge,-,-,-,-,-,-,-,-,Need to be replaced,Need to top-up,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,One top fan need to be replaced,-,-,-,-,OK,YES,YES,YES,OK,OK,OK,OK,OK,OK,OK,OK,YES,YES,-,-,-,-,OK,OK,OK,-,-,YES,OK,OK,OK,OK,-,-,-,-,229,228,1,12.6,13.2,ShowVault-IMB,Dusty,"Service done, working ok.",UV filter star screw required,LE/LAD/RAD Filetr need to be replaced,Card cage Top Right fan to be replaced,Integrator rod 1 Hex Screw Required,LE need to be factory serviced,UV Filter,Integrator Rod Holder Assembly,Cold Mirror (120x 90),Fan 12V 0.45A 4-Wire 60mm,-,-,003-001568-02,003-001529-01,003-001527-01,003-111381-01,-,-,https://drive.google.com/drive/folders/1EETHKMqR_LI4ySe5XGhpHlFgUJuLYWKG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wednesday, February 21, 2024",First,PVR INOX Cinema,Grand Mall Velachery Chennai Tamil Nadu,Mr. Balamurugan - 8072187292,3,CP2230,268075020,OSRAM - 3KW DTP,Manoj,58482,52195,-,-,-,-,-,-,-,-,-,-,-,-,Replaced,-,Alarming- Colour Spot on unfocused,-,-,-,Alarming- Colour Spot on unfocused,Alarming - Bypassed,Need to be replaced,-,-,One top fan need to be replaced,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,-,YES,YES,-,-,YES,OK,OK,OK,OK,-,-,-,-,229,228,1,18.8,24.3,Doremi DCP2000,OK,"Service done, working ok.",LE require factory cleaning.,-,-,-,-,Vane Extractor Duct,Fan 12V 0.45A 4-Wire 60mm,-,-,-,-,003-003699-02,003-111381-01,-,-,-,-,https://drive.google.com/drive/folders/1rk09uN4aSmKm3yS_V8B7Wb6czWLpypx3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wednesday, February 21, 2024",First,PVR INOX Cinema,Phoenix Marketcity Mall Bengaluru,Mr. Shiva - 9632146036,5,CP2220,317518006,OSRAM - 3KW DTP,Satish,61156,47295,-,Chipped off from edge,-,Chipped from edge,-,-,-,-,-,-,-,-,Need to be replaced,Need to top-up,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,YES,OK,YES,OK,OK,OK,OK,OK,OK,OK,OK,YES,YES,-,-,-,-,OK,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,12.8,13.8,GDC IMB,Dusty,"Service done, working ok.",LE/LAD/RAD Filetr need to be replaced,LE need to be factory serviced,-,-,-,UV Filter,Cold Mirror (120x 90),-,-,-,-,003-001568-02,003-001527-01,-,-,-,-,https://drive.google.com/drive/folders/17dSlCLicGFez7yLRygJlz85yGvejIr7G,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wednesday, February 21, 2024",First,PVR INOX Cinema,Phoenix Marketcity Mall Bengaluru,Mr. Shiva - 9632146036,6,CP2220,317518009,CDXL - 30SD,Satish,61369,48891,-,Chipped off from edge,-,-,-,-,-,-,-,-,-,-,Need to be replaced,Need to top-up,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,YES,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,YES,-,-,-,-,OK,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,21.5,24.6,GDC IMB,Dusty,"Service done, working ok.",LE/LAD/RAD Filetr need to be replaced,LE need to be factory serviced,-,-,-,UV Filter,-,-,-,-,-,003-001568-02,-,-,-,-,-,https://drive.google.com/drive/folders/1TksgSCNjbBbBIVQLt8YUz7chikrf-vi4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Thursday, February 22, 2024",First,PVR INOX Cinema,Ampa Skyone Mall Aminjikarai Chennai,Mr. Kumarsan - 9994447490,7,CP2220,394336003,OSRAM - 3KW DTP,Manoj,26853,19905,-,-,-,-,-,-,-,Alarming -RMA raised,Alarming -RMA raised,-,-,-,Need to be replaced,Need to top-up,Alarming- Colour Spot on unfocused,-,-,-,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,YES,YES,OK,OK,OK,YES,YES,-,-,-,-,-,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,29,39,ShowVault-IMB,OK,"Service done, working ok.",LE require factory cleaning.,Projector showing error in System (PowerGood VID-NO) -Need to replace,-,"Projector showing Loc board communication failed and intensity ""0"". Need to be replace.",-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1GqIU4ds9vC2w-QYt0NSSHtuOP7k7tWaY,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Thursday, February 22, 2024",First,PVR INOX Cinema,Ampa Skyone Mall Aminjikarai Chennai,Mr. Kumarsan - 9994447490,2,CP2220,394336014,OSRAM - 3KW DTP,Manoj,36965,28714,-,-,-,-,-,-,-,-,-,-,-,-,Need to be replaced,Topup done,Alarming- Colour Spot on unfocused,-,-,-,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,YES,-,-,-,-,-,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,228,227,1,10.8,12.3,ShowVault-IMB,OK,"Service done, working ok.",LE require factory cleaning.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1omN3aZAss-1w-BwmahA1jtNDvGHvO2Zk,5.48,12.19,-,-,Harkness,-,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Friday, February 23, 2024",First,PVR INOX Cinema,Ampa Skyone Mall Aminjikarai Chennai,Mr. Kumarsan - 9994447490,6,CP2230,280061004,OSRAM - 4.5KW,Manoj,37416,29408,-,-,-,-,-,-,-,-,-,-,-,-,Need to be replaced,Topup done,Alarming- Colour Spot on unfocused,-,-,-,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,YES,-,-,-,-,-,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,228,227,1,12,12.8,Doremi DCP2000,OK,"Service done, working ok.",LE require factory cleaning.,Top rear lid cover 2nos screw missing,"AC blower stand is moved from location, not fixed.",Integrator rod temprator sensor wire connector found damaged.,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1yLwC9zb0aUlHc-QYdD9O4RAK7B0SrSnV,5.79,12.8,-,-,Harkness,-,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Friday, February 23, 2024",First,PVR INOX Cinema,Ampa Skyone Mall Aminjikarai Chennai,Mr. Kumarsan - 9994447490,1,CP2215,344895004,CDXL - 20SD,Manoj,34969,25755,-,-,-,-,-,-,-,-,-,-,-,-,-,Need to Replace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,OK,-,-,-,OK,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,228,227,1,14.8,18.7,ShowVault-IMB,Dusty,"Service done, working ok.",Top cover 4nos screw missing.,Cardcage all 5nos screw missing.,Non operator side cover bottom 2nos screw missing.,Light pipe in very bad condition need to be replace on urgent basis.,Coolant pipe found in very bad condition and rooted in wrong way. Now corrocted this and fixed it.,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1yAj1D3He3xySuTjYvdguLmGxlKxm0nch,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Friday, February 23, 2024",First,PVR INOX Cinema,Phoenix Marketcity Mall Bengaluru,Mr. Reddy - 9538962010,7,CP2220,317518011,CDXL - 30,Satish,60721,47179,-,Chipped off from edge,Chipped from Edge,-,-,-,-,-,-,-,Alarming bottom lock unavailable,-,Need to be replaced,-,Alarming- Colour Spot on unfocused,Alarming- Colour Spot on unfocused,Alarming- Colour Spot on unfocused,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,-,OK,YES,YES,OK,OK,OK,OK,OK,OK,OK,YES,OK,YES,OK,-,-,-,-,OK,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,16.9,21.1,GDC IMB,Dusty,"Service done, working ok.",LE/LAD/RAD Filetr need to be replaced,LE need to be factory serviced,Integrator rod can be replaced,GDC IMB bottom side lock need to be replaced,-,UV Filter,Integrator Rod Holder Assembly,-,-,-,-,003-001568-02,003-001529-01,-,-,-,-,https://drive.google.com/drive/folders/1cuDt20KrsLz2RZwAxbsmX_hYi0dMhz6p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Monday, February 26, 2024",First,PVR INOX Cinema,Ampa Skyone Mall Aminjikarai Chennai,Mr. Kumarsan - 9994447490,3,CP4230,393791006,CDXL - 45,Manoj,37618,31164,-,-,-,-,-,-,-,-,-,-,-,-,Need to be replaced,Need to Replace,Alarming- Colour Spot on unfocused,-,-,-,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,YES,-,-,-,-,-,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,228,227,1,11.3,16,Dolby IMS3000,OK,"Service done, working ok.",LE require factory cleaning.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1_pvGG9aeo6Onu_jcscxVQRUAJwtNGtmE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Monday, February 26, 2024",First,PVR INOX Cinema,"VR Mall, Whitefield Bengaluru",Mr. Mahadeva Swamy - 9742597622,1,CP2230,366507012,CDXL - 45,Satish,39556,30620,"Found cracked 
",-,-,-,-,-,-,-,-,-,-,-,Need to be replaced,Need to top-up,Alarming- Colour Spot on unfocused,Alarming- Colour Spot on unfocused,Alarming- Colour Spot on unfocused,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,-,YES,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,YES,-,-,-,-,OK,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,20,22.8,ShowVault-IMB,OK,"Service done, working ok.",LE need factory cleaning,Reflector need to be replaced,LE/LAD/RAD need to be replaced,-,-,"12"" Glass Reflector",-,-,-,-,-,03-240115-51P,-,-,-,-,-,https://drive.google.com/drive/folders/1yMtGHOxWdv3Bja9w5lvVh7Xrx836sqcG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Tuesday, February 27, 2024",First,PVR INOX Cinema,Grand Galada Mall Chennai Tamil Nadu,Mr. A. Srinivasan - 9094416174,5,CP2220,361201010,CDXL - 30,Manoj,34325,27430,-,-,-,-,-,-,-,-,-,-,-,-,Need to be replaced,-,Alarming- Colour Spot on unfocused,-,-,-,Alarming- Colour Spot on unfocused,Vane switch leaf missing,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,OK,-,-,-,-,-,YES,-,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,14,19.4,ShowVault-IMB,OK,"Service done, working ok.",LE require factory cleaning.,-,-,-,-,Vane Extractor Duct,-,-,-,-,-,003-003701-02,-,-,-,-,-,https://drive.google.com/drive/folders/1xAGmz_I7cUETzsVjtC3pdZp02LJTAFel,4.81,10.5,-,-,Silver,16.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Tuesday, February 27, 2024",First,PVR INOX Cinema,Grand Galada Mall Chennai Tamil Nadu,Mr. A. Srinivasan - 9094416174,4,CP2220,362542008,CDXL - 30,Manoj,34506,27605,-,-,-,-,-,-,-,-,-,-,-,-,Need to be replaced,-,Alarming- Colour Spot on unfocused,-,-,-,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,OK,-,-,-,-,-,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,21.9,26.3,ShowVault-IMB,OK,"Service done, working ok.",LE require factory cleaning.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1bjZZr1lo29txJ0JQiRtrRmXK4RSuSiLL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Tuesday, February 27, 2024",First,PVR INOX Cinema,"VR Mall, Whitefield Bengaluru",Mr. Mahadeva Swamy - 9742597622,9,CP2215,360496017,CDXL - 20SD,Satish,39947,28135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,OK,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,21,21.4,ShowVault-IMB,OK,"Service done, working ok.",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1dOUtYvthzuAN9kxRGilICxcLgwf2w0gg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wednesday, February 28, 2024",First,PVR INOX Cinema,Grand Galada Mall Chennai Tamil Nadu,Mr. A. Srinivasan - 9094416174,3,CP2220,361201007,CDXL - 30,Manoj,32278,26412,-,Chipped off from edge,-,-,-,-,-,-,-,-,-,-,LE and RAD need to be replace,-,Alarming- Colour Spot on unfocused,-,-,-,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,OK,YES,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,OK,-,-,-,-,-,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,10.1,14.5,ShowVault-IMB,OK,"Service done, working ok.",LE require factory cleaning.,Light sensor box lock found damage.,-,-,-,UV Filter,-,-,-,-,-,003-001568-02,-,-,-,-,-,https://drive.google.com/drive/folders/1YV1nfVTxDWQikzapjuB326AORUtIAEtR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wednesday, February 28, 2024",First,PVR INOX Cinema,Grand Galada Mall Chennai Tamil Nadu,Mr. A. Srinivasan - 9094416174,1,CP2230,362257010,CDXL - 30,Manoj,35137,28338,Chipped off from outer area,-,-,-,-,-,-,RMA raised,-,-,-,-,Need to be replaced,-,Alarming- Colour Spot on unfocused,-,-,-,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,YES,OK,OK,OK,OK,OK,OK,YES,OK,OK,OK,OK,YES,OK,-,-,-,-,-,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,18.5,24,ShowVault-IMB,OK,"Service done, working ok.",LE require factory cleaning.,-,-,-,-,"12"" Glass Reflector",-,-,-,-,-,03-240115-51P,-,-,-,-,-,https://drive.google.com/drive/folders/19Ae_lCaaDY-AMHJjmD4lRwCUP9yJHZRl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wednesday, February 28, 2024",First,PVR INOX Cinema,"VR Mall, Whitefield Bengaluru",Mr. Mahadeva Swamy - 9742597622,4,CP2220,365657010,CDXL - 30,Satish,41298,33924,-,-,-,-,-,-,-,-,-,-,-,-,Need to be replaced,Need to top-up,Alarming- Colour Spot on unfocused,Alarming- Colour Spot on unfocused,Alarming- Colour Spot on unfocused,Alarming- Colour Spot on unfocused,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,YES,YES,-,-,-,-,OK,OK,OK,-,-,OK,OK,OK,OK,OK,-,-,-,-,229,228,1,10.5,10.5,ShowVault-IMB,OK,"Service done, working ok.",LE need factory cleaning,LE/RAD need to be replaced,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1H2RiHtytJMYIQbNhuLVFPGzuuNOEdfuc,4.69,11,-,-,Harkness,20.29,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
